key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
26,"w1d8","w1d8",1,"le Temple enseveli de Qarn (brutal)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Temple enseveli de Qarn (brutal)","Donjons",6,"Considérant l'endroit sécurisé depuis l'incursion des aventuriers, la firme des Bons filons d'Amajina et Fils a entrepris de monter une expédition de fouilles archéologiques avec la col<SoftHyphen/>la<SoftHyphen/>bo<SoftHyphen/>ra<SoftHyphen/>tion de l'ordre de Nald'thal. Hélas, la rumeur selon laquelle des trésors dormiraient dans l'ancien palais a attiré les curieux, et des pilleurs de tombes se sont infiltrés en même temps que les archéologues, déclenchant certains des pièges du temple. La jeune chercheuse Nenekko se retrouve ainsi coincée à l'intérieur avec son équipe. Quelqu'un doit les délivrer avant qu'il ne soit trop tard...",28,"ui/icon/112000/112068.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,"r1d3","r1d3",1,"Manteneige",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Manteneige","Donjons",6,"Résultant des déréglements climatiques qu'a entraînés le Fléau, l'imposant glacier de Manteneige barre désormais la route qui conduisait jadis aux Hautes terres du Coerthas occidental. Il semble toutefois que cette paroi glacée, que l'on pensait infranchissable, cache en réalité de nombreuses galeries secrètes.
L'énigmatique Cœur-de-glace y a apparemment mené la bande d'hérétiques qu'elle dirige, et vous avez pour mission de retrouver sa trace et de contrecarrer ses plans. Mais méfiez-vous, bien d'autres dangers vous attendent sûrement dans ce repaire gelé<Indent/>!",26,"ui/icon/112000/112066.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,"s1d7","s1d7",1,"Sastasha (brutal)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Sastasha (brutal)","Donjons",6,"Au fond de la grotte de Sastasha se trouve un port secret installé autrefois par la bande de Barbe-Brume, permettant à un groupe de s'y établir et d'aller et venir dis<SoftHyphen/>crè<SoftHyphen/>te<SoftHyphen/>ment. C'est sans doute pour cette raison que la grotte avait été naguère investie par la bande des pillards du serpent, des pirates sans foi ni loi de mèche avec les Sahuagins. Mais l'in<SoftHyphen/>ter<SoftHyphen/>ven<SoftHyphen/>tion indirecte du Maelstrom avait permis à Limsa Lominsa d'en reprendre le contrôle. Il se trouve cependant qu'un nouveau groupe d'intrus semble s'y être installé. Les témoignages des casaques jaunes font état d'une présence pas tout à fait humaine... Faites la lumière sur l'identité de ces mystérieux envahisseurs en reprenant Sastasha.",27,"ui/icon/112000/112067.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,"f1d7","f1d7",1,"le Château d'Amdapor (brutal)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Château d'Amdapor (brutal)","Donjons",6,"Le Château d'Amdapor semblait avoir retrouvé sa tran<SoftHyphen/>quil<SoftHyphen/>li<SoftHyphen/>té d'antan suite à la mise en échec des projets insensés des Survivalistes par une troupe d'aventuriers sans peur et sans reproche. Hélas, les derniers de ces dissidents ont enclenché un dispositif secret qui a libéré des créatures toutes plus terrifiantes les unes que les autres, perturbant ainsi la sérénité des esprits et des êtres vivants au sein de la forêt. À vous de faire émerger l'ordre à partir du chaos en vous introduisant une nouvelle fois dans le château afin de faire payer leur scélératesse à ces illuminés.",31,"ui/icon/112000/112077.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,"s1d8","s1d8",1,"le Palais du Vagabond (brutal)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Palais du Vagabond (brutal)","Donjons",6,"Les tomberrys du Palais du Vagabond étaient peu à peu parvenus à retrouver la raison après la défaite de leur roi, incarnation de leur rancune sans limites, grâce à des aventuriers qui s'étaient dévoués pour les libérer de leur folie. Hélas, leur quiétude fut de courte durée en raison de l'invasion d'une troupe de mercenaires mamool ja, les Squames d'argent. Empêchez-les de transformer ce lieu sacré en un repaire malfamé et sauvez les tomberrys<Indent/>!",30,"ui/icon/112000/112078.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,"d2d3","d2d3",1,"la Grande bibliothèque de Gubal",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,59,60,0,150,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"la Grande bibliothèque de Gubal","Donjons",7,"Véritable temple du savoir et de la magie, cet imposant édifice est l'endroit où les Sharlayanais rassemblaient tous les ouvrages scien<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ques et artefacts de sorcellerie qu'ils avaient jugés dignes de leur intérêt en Éorzéa. Hélas, quinze ans se sont écoulés depuis qu'ils ont choisi l'exode face à la menace d'invasion garlemaldaise, et la Grande bibliothèque de Gubal, désormais scellée, reste abandonnée...
Néanmoins, à la demande de l'illustre Matoya, un de ses balais magiques vous a ouvert les portes du bâtiment. Votre mission est simple<Indent/>: récupérer un livre dans lequel l'érudite a autrefois recueilli ses observations sur le convergeur d'éther. Mais attention<Indent/>! Qui sait ce qui vous attend entre les rayonnages<Indent/>?<Indent/>...",44,"ui/icon/112000/112091.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,"l1d1","l1d1",1,"le Gardien du lac",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Gardien du lac","Donjons",6,"L'étoile du dragon s'est mise à briller d'une intensité qui n'a pas été constatée depuis quinze ans. La croyance veut que cet astre réagisse au rugissement des plus grands dragons, et les astrologues de l'Observatoire craignent que Midgardsormr ne soit à l'origine de ce changement. Dans l'impossibilité d'envoyer ses templiers, Aymeric a décidé de faire appel à vous pour aller enquêter au Gardien du lac et vérifier si le Dragon originel est vraiment ressuscité. Ramez dis<SoftHyphen/>crè<SoftHyphen/>te<SoftHyphen/>ment jusqu'à l'Agrius et frayez-vous un chemin jusqu'au sommet de la lugubre structure d'acier.",29,"ui/icon/112000/112076.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,"a2d2","a2d2",1,"Nalloncques",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,145,210,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Nalloncques","Donjons",7,"Si la paisible tribu des Zundu continue de résister à la tyrannie des terribles Vundu, c'est avant tout grâce à l'autorité de son chef, Sonu Vanu. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment le masque de ce dernier, symbole même de son pouvoir, commence à se détériorer et seule une écaille de la créature appelée le waukkeon pourrait permettre de le réparer. C'est donc à vous que revient la tâche d'obtenir ce matériau sur l'île flottante de Nalloncques, que les Vanu Vanu révèrent comme un lieu sacré et interdit à leur peuple... Mais prenez garde, car des hommes-hiboux qui vous sont hostiles pourraient bien oser briser ce tabou et essayer de vous barrer la route<Indent/>!",46,"ui/icon/112000/112093.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,"r2d2","r2d2",1,"La Voûte",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,57,58,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"La Voûte","Donjons",7,"Mille ans d'une guerre sans merci contre les Dravaniens, mille années de souffrance continue pour le peuple ishgardais... Et pourquoi<Indent/>? Pour un mensonge, un mythe créé de toutes pièces et maintenu de génération en génération par les dirigeants de la sainte Cité afin de cacher le crime que les hommes ont autrefois commis à l'encontre de leurs alliés dragons et de préserver leurs privilèges. C'est en apprenant de vous cette vérité que sire Aymeric a décidé hâtivement d'aller confronter l'archevêque Thordan VII. Hélas, comme vous pouviez vous y attendre, le capitaine général des templiers a été mis aux arrêts pour haute trahison, et c'est à vous qu'il revient désormais de le libérer en prenant d'assaut le palais du Saint-Siège, La Voûte.",43,"ui/icon/112000/112090.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,"a2d3","a2d3",1,"Le Continuum fractal",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,145,210,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Le Continuum fractal","Donjons",7,"Wedge vous a expliqué vouloir réparer la sphère de guidage qui vous avait permis d'accéder au Laboratoire de magismologie, mais pour cela il a besoin d'une unité centrale flambant neuve. Votre compagnon lalafell a justement découvert un endroit où vous pourriez trouver un tel élément<Indent/>: Le Continuum fractal, un vaisseau situé dans le sud d'Azys Lla et dans lequel sont exposés de nombreux objets de la civilisation allagoise. Bien sûr, c'est à vous que revient l'honneur d'être le premier visiteur de ce musée volant depuis 5000 ans...",47,"ui/icon/112000/112094.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,"r2d1","r2d1",1,"le Vigile du Crépuscule",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,51,52,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Vigile du Crépuscule","Donjons",7,"Autrefois forteresse dédiée à la protection de la sainte Cité d'Ishgard et siège d'une des plus importantes garnisons de chevaliers ishgardais, le Vigile du Crépuscule a été grandement endommagé par le Fléau, et se trouve désormais abandonné à la neige et au vent froid qui caractérisent les Hautes terres du Coerthas occidental.
... Abandonné, certes, mais seulement par les humains, car ce bastion est désormais le repaire de dangereuses créatures, si bien que même les chasseurs de trésors les plus téméraires n'osent pas s'y aventurer, et ce malgré l'existence de la gemme de la lance glacée, un joyau que Wealdtheow vous a demandé de récupérer.",40,"ui/icon/112000/112087.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,"d2d1","d2d1",1,"Sohm Al",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,53,54,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Sohm Al","Donjons",7,"Dominant l'ensemble du territoire dravanien, le pic de Sohm Al est un lieu sacré pour les dragons, et ce n'est que grâce à Vidofnir que vous et vos compagnons avez pu y accéder.
Votre objectif est simple, atteindre le sommet de la montagne et ainsi pénétrer dans l'étendue nuageuse que l'on appelle L'Écume des cieux de Dravania. Mais l'ascension s'avère par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement ardue, et ce d'autant plus que de nombreux subordonnés de Nidhogg, commandés par la puissante Tioman, sont prêts à tout pour vous en empêcher.",41,"ui/icon/112000/112088.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,"a2d1","a2d1",1,"le Laboratoire de magismologie",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,142,180,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"le Laboratoire de magismologie","Donjons",7,"Votre poursuite de l'archevêque Thordan VII et de ses chevaliers de l'Azur vous a menés, vous et vos compagnons, sur le continent flottant d'Azys Lla. Là se trouve un important Laboratoire de magismologie où les Allagois développaient et mettaient au point des technologies mys<SoftHyphen/>té<SoftHyphen/>rieu<SoftHyphen/>ses et dangereuses, notamment afin de contrôler des êtres surhumains comme les Primordiaux ou les dragons anciens. Et c'est justement ce savoir qui a attiré un autre de vos ennemis sur place<Indent/>: l'empire de Garlemald.
Désormais engagés dans une course contre la montre, vous devez contrecarrer les plans de vos divers adversaires et empêcher qu'Éorzéa ne sombre dans un nouveau conflit destructeur.",45,"ui/icon/112000/112092.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
