key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
65,"r1fa_3","울부짖는 눈 석탑군",1,"극 가루다 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,65,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 가루다 토벌전",4,19,,101,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,"f1fa","가시 정원",1,"선왕 모그루 모그 XII세 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,54,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"선왕 모그루 모그 XII세 토벌전",4,8,,15,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,"f1fa_2","가시 정원",1,"극왕 모그루 모그 XII세 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극왕 모그루 모그 XII세 토벌전",4,19,,104,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,"w1fb","후방 출입구",1,"알테마 웨폰 파괴작전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,61,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"알테마 웨폰 파괴작전",4,19,,100,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,"z1z4","오고모로 화산구 신전",1,"이벤트용 임무: 3",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,0,0,True,True,False,False,False,0,True,False,True,False,False,False,True,"이벤트용 임무: 3",4,8,"",9999,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,"z1z1","",1,"이벤트용 임무: 1",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,0,0,True,False,False,False,False,0,True,False,True,False,False,False,True,"이벤트용 임무: 1",4,0,"",9997,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,"z1z2","봉쇄구역 S1T7",1,"이벤트용 임무: 2",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,0,0,True,True,False,False,False,0,True,False,True,False,False,False,True,"이벤트용 임무: 2",4,8,"",9998,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,"o1fa","대 리바이어선 쌍동선",1,"진 리바이어선 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,60,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"진 리바이어선 토벌전",4,8,,16,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,"o1fa_2","대 리바이어선 쌍동선",1,"극 리바이어선 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 리바이어선 토벌전",4,19,,105,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,"r1f1_battle","성 다니펜의 눈물",1,"도름 키마이라 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"도름 키마이라 토벌전",4,8,,7,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,"w1d2_battle","수투 훈련장",1,"하이드라 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"하이드라 토벌전",4,8,,8,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb","그리핀 대교",1,"길가메시 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,50,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"길가메시 토벌전",4,8,,9,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb","심판의 나무",1,"진 라무 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,65,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"진 라무 토벌전",4,8,,17,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2","심판의 나무",1,"극 라무 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,85,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 라무 토벌전",4,19,,106,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc","아크 아파 원형극장",1,"진 시바 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"진 시바 토벌전",4,8,,18,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,"r1fc_2","아크 아파 원형극장",1,"극 시바 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 시바 토벌전",4,19,,107,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,"w1d7_battle","할라탈리 수련장",1,"아마지나배 투기대회 결승전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"아마지나배 투기대회 결승전",4,8,,10,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,"f1f3_battle","검은장막 숲 남부삼림",1,"투신 오딘 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"투신 오딘 토벌전",4,8,,19,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,"r1fd","구름길",1,"성도 이슈가르드 방어전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"성도 이슈가르드 방어전",4,8,,6,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,"z1e9","계율의 고치",1,"아씨엔 나브리알레스 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"아씨엔 나브리알레스 토벌전",4,8,,5,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"f1d3_battle","옛 암다포르 성",1,"진 길가메시 토벌전",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"진 길가메시 토벌전",4,8,,11,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,"d2fa","무신의 투기장",1,"진 라바나 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,53,54,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"진 라바나 토벌전",4,9,,110,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"d2fa_2","무신의 투기장",1,"극 라바나 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,175,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 라바나 토벌전",4,20,,121,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,"a2fa","쪽빛 성역",1,"진 비스마르크 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,57,58,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"진 비스마르크 토벌전",4,9,,111,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,"a2fa_2","쪽빛 성역",1,"극 비스마르크 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,165,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 비스마르크 토벌전",4,20,,120,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,"a2fb","특이점 반응기관",1,"나이츠 오브 라운드 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,142,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"나이츠 오브 라운드 토벌전",4,9,,112,,0,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,"a2fb_2","특이점 반응기관",1,"극 나이츠 오브 라운드 토벌전",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,190,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"극 나이츠 오브 라운드 토벌전",4,20,,122,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,"l1r1","고대인의 미궁",1,"크리스탈 타워: 고대인의 미궁",False,0,0,0,108,"ContentMemberType#4",0,0,0,0,0,50,50,50,0,True,True,True,False,False,2,True,False,True,False,False,False,True,"크리스탈 타워: 고대인의 미궁",5,14,,1,,0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,"s1b1","메테오 탐사갱 상부",1,"대미궁 바하무트: 해후편 1",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,70,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"대미궁 바하무트: 해후편 1",5,10,,4,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,"s1b2","메테오 탐사갱 하부",1,"대미궁 바하무트: 해후편 2",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,73,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"대미궁 바하무트: 해후편 2",5,10,,5,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
